assignmentId,condition,experiment,hitId,id,study_id,workerId,stage,trial,stage_trial,elapsed
56c0df63-5f27-4c35-ab01-b4d2dddc8ab6,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,ef05e692-8573-4239-9321-f39b49d2710f,paper-review-pilot-2,05010064649002010010190001080192024,PSUP_GAME,2,PSUP_GAME-2,520306
56c0df63-5f27-4c35-ab01-b4d2dddc8ab6,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,d89d42ae-bf21-42b4-b1fd-0b36e616bcc8,paper-review-pilot-2,05010064649002010010190001080192024,PSUP_GAME,3,PSUP_GAME-3,561066
56c0df63-5f27-4c35-ab01-b4d2dddc8ab6,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,3a21f223-33a8-4496-9998-49c984efbba8,paper-review-pilot-2,05010064649002010010190001080192024,PSUP_GAME,4,PSUP_GAME-4,588177
56c0df63-5f27-4c35-ab01-b4d2dddc8ab6,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,2d49130a-009f-4ff4-8569-871a8c72b2bf,paper-review-pilot-2,05010064649002010010190001080192024,PSUP_GAME,5,PSUP_GAME-5,634474
56c0df63-5f27-4c35-ab01-b4d2dddc8ab6,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,25b5d47a-bfcf-4a58-b068-d3e2ef36ae47,paper-review-pilot-2,05010064649002010010190001080192024,BACKGROUND_SURVEY,,BACKGROUND_SURVEY-1,664754
56c0df63-5f27-4c35-ab01-b4d2dddc8ab6,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,ac8e7ed9-07cf-4b6b-9c4e-d8c2343222e0,paper-review-pilot-2,05010064649002010010190001080192024,FEEDBACK,,FEEDBACK-1,668474
62790b44-6718-4b73-af06-73e77188220e,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,83abd7e0-8095-483c-98c0-4f9235150fef,paper-review-pilot-2,35010157605115141260511511440256024,INITIAL_PAGE_LOAD,,INITIAL_PAGE_LOAD-1,68
62790b44-6718-4b73-af06-73e77188220e,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,cd46e4b0-b757-4c02-b52c-e921bd3ebbcd,paper-review-pilot-2,35010157605115141260511511440256024,PAPER_A_PREFACE,,PAPER_A_PREFACE-1,11048
62790b44-6718-4b73-af06-73e77188220e,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,cbd2f782-051d-47c2-9bd7-dd23fc29560a,paper-review-pilot-2,35010157605115141260511511440256024,PAPER_A_REVIEW,,PAPER_A_REVIEW-1,163877
62790b44-6718-4b73-af06-73e77188220e,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,cf9d05b1-3204-4b5c-8dec-cf8a7195ec88,paper-review-pilot-2,35010157605115141260511511440256024,PAPER_A_PSUP,,PAPER_A_PSUP-1,459360
62790b44-6718-4b73-af06-73e77188220e,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,eea6718b-844b-4073-8049-b346e4057ee3,paper-review-pilot-2,35010157605115141260511511440256024,PAPER_A_UNDERSTANDING,,PAPER_A_UNDERSTANDING-1,510109
62790b44-6718-4b73-af06-73e77188220e,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,359fdce7-e749-46a6-866b-7cbfa089c839,paper-review-pilot-2,35010157605115141260511511440256024,PSUP_GAME,1,PSUP_GAME-1,566891
62790b44-6718-4b73-af06-73e77188220e,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,776d0281-7e84-4ca7-bb3f-41d9c1d40eec,paper-review-pilot-2,35010157605115141260511511440256024,PSUP_GAME,2,PSUP_GAME-2,589037
62790b44-6718-4b73-af06-73e77188220e,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,5be5414b-d4d4-4c97-b6f0-ead99d5814b6,paper-review-pilot-2,35010157605115141260511511440256024,PSUP_GAME,3,PSUP_GAME-3,605338
62790b44-6718-4b73-af06-73e77188220e,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,91574b69-d11e-44aa-a0e0-d3359e20de08,paper-review-pilot-2,35010157605115141260511511440256024,PSUP_GAME,4,PSUP_GAME-4,619988
62790b44-6718-4b73-af06-73e77188220e,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,409256d1-cd34-4fd2-b133-0348474e977a,paper-review-pilot-2,35010157605115141260511511440256024,PSUP_GAME,5,PSUP_GAME-5,626555
62790b44-6718-4b73-af06-73e77188220e,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,c6013d5a-ebbd-42f0-8da6-b025b4634d3c,paper-review-pilot-2,35010157605115141260511511440256024,BACKGROUND_SURVEY,,BACKGROUND_SURVEY-1,653568
62790b44-6718-4b73-af06-73e77188220e,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,72048a5a-7bc6-4169-ac1e-8bd087749d5f,paper-review-pilot-2,35010157605115141260511511440256024,FEEDBACK,,FEEDBACK-1,655801
c45d0b4d-a14b-4876-9865-5bf009b31786,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,4d256f04-021f-4b66-9823-e85b08c4d280,paper-review-pilot-2,45010064645373692045151315373631440256024,INITIAL_PAGE_LOAD,,INITIAL_PAGE_LOAD-1,90
c45d0b4d-a14b-4876-9865-5bf009b31786,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,eab7982b-e538-4709-acf4-f2a3aedd4422,paper-review-pilot-2,45010064645373692045151315373631440256024,PAPER_A_PREFACE,,PAPER_A_PREFACE-1,9218
090a82bf-ee40-4d48-b5d6-05442c19fd69,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,3b1855ca-cff0-4e2b-8f21-45d8881af03b,paper-review-pilot-2,45010064645373692045151075373631080192024,INITIAL_PAGE_LOAD,,INITIAL_PAGE_LOAD-1,73
31afbe3e-9e39-4557-895b-579b8a1358f7,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,4cd62c82-a43e-4e28-86a8-98e91c5f2612,paper-review-pilot-2,25010157537369204515131537362900144030,INITIAL_PAGE_LOAD,,INITIAL_PAGE_LOAD-1,51
992b1189-bace-4559-ad8d-e59f4eda7a43,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,2e876582-2413-46dc-a163-8042d92ba67c,paper-review-pilot-2,45010064645373692045151315373631200192024,INITIAL_PAGE_LOAD,,INITIAL_PAGE_LOAD-1,92
090a82bf-ee40-4d48-b5d6-05442c19fd69,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,0beb8850-435f-4e58-91df-c196ac477617,paper-review-pilot-2,45010064645373692045151075373631080192024,PAPER_A_PREFACE,,PAPER_A_PREFACE-1,15326
992b1189-bace-4559-ad8d-e59f4eda7a43,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,afff0ab8-ade1-4243-9b69-df650e6691da,paper-review-pilot-2,45010064645373692045151315373631200192024,PAPER_A_PREFACE,,PAPER_A_PREFACE-1,20719
992b1189-bace-4559-ad8d-e59f4eda7a43,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,c01925c0-b526-4a57-8acc-052ce072488f,paper-review-pilot-2,45010064645373692045151315373631200192024,PAPER_A_REVIEW,,PAPER_A_REVIEW-1,172594
31afbe3e-9e39-4557-895b-579b8a1358f7,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,cb953396-29e8-401c-a743-e23c6259c87f,paper-review-pilot-2,25010157537369204515131537362900144030,PAPER_A_REVIEW,,PAPER_A_REVIEW-1,187874
e0a7fe35-5908-4c5b-ac11-96c3871b4119,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,6e8199da-b435-4bdb-91f4-dfce630f6da6,paper-review-pilot-2,45010064645373692045151315373631200192024,INITIAL_PAGE_LOAD,,INITIAL_PAGE_LOAD-1,55
e0a7fe35-5908-4c5b-ac11-96c3871b4119,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,760dffd8-3fd5-46ce-b1ad-4bcad07a73de,paper-review-pilot-2,45010064645373692045151315373631200192024,PAPER_A_PREFACE,,PAPER_A_PREFACE-1,6824
992b1189-bace-4559-ad8d-e59f4eda7a43,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,367d080e-4f73-4140-ba8d-74ccb9112c7b,paper-review-pilot-2,45010064645373692045151315373631200192024,PAPER_A_PSUP,,PAPER_A_PSUP-1,250883
992b1189-bace-4559-ad8d-e59f4eda7a43,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,a0fb0294-e938-4072-af01-393a65fc9a97,paper-review-pilot-2,45010064645373692045151315373631200192024,PAPER_A_UNDERSTANDING,,PAPER_A_UNDERSTANDING-1,289827
31afbe3e-9e39-4557-895b-579b8a1358f7,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,8a540b85-f8b0-40e3-beb0-c477a1deb2f2,paper-review-pilot-2,25010157537369204515131537362900144030,PAPER_A_UNDERSTANDING,,PAPER_A_UNDERSTANDING-1,301469
090a82bf-ee40-4d48-b5d6-05442c19fd69,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,f2d26c11-fb5d-4f47-8a80-4aa7d71aa74f,paper-review-pilot-2,45010064645373692045151075373631080192024,PAPER_A_REVIEW,,PAPER_A_REVIEW-1,313530
992b1189-bace-4559-ad8d-e59f4eda7a43,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,c08a4792-33b5-4979-bdf1-38a0cbb0d939,paper-review-pilot-2,45010064645373692045151315373631200192024,PSUP_GAME,1,PSUP_GAME-1,314243
f258bca7-29ca-474a-8950-d2c90cd4b101,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,049d8ebc-0542-4aab-8cc0-40ef475008b0,paper-review-pilot-2,35010157605115141260511511152204824,PAPER_A_PREFACE,,PAPER_A_PREFACE-1,11163
f258bca7-29ca-474a-8950-d2c90cd4b101,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,294acfe9-b0fc-4f40-a080-016abefb3819,paper-review-pilot-2,35010157605115141260511511152204824,INITIAL_PAGE_LOAD,,INITIAL_PAGE_LOAD-1,80
992b1189-bace-4559-ad8d-e59f4eda7a43,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,710194e8-061e-4d54-ad58-a40ba901aef5,paper-review-pilot-2,45010064645373692045151315373631200192024,PSUP_GAME,2,PSUP_GAME-2,343848
31afbe3e-9e39-4557-895b-579b8a1358f7,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,31e7be16-e4d4-4f58-b8bc-8e8ffb4b8f02,paper-review-pilot-2,25010157537369204515131537362900144030,PSUP_GAME,2,PSUP_GAME-2,361731
992b1189-bace-4559-ad8d-e59f4eda7a43,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,7e7b7fed-6325-4daf-9d3d-8fa34ef11c24,paper-review-pilot-2,45010064645373692045151315373631200192024,PSUP_GAME,3,PSUP_GAME-3,358704
31afbe3e-9e39-4557-895b-579b8a1358f7,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,ecc23c65-4344-4f5a-b0b9-4d3bcc72eb8c,paper-review-pilot-2,25010157537369204515131537362900144030,PSUP_GAME,3,PSUP_GAME-3,375630
992b1189-bace-4559-ad8d-e59f4eda7a43,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,8a758452-4de7-42da-9b9b-8064d8d39cd6,paper-review-pilot-2,45010064645373692045151315373631200192024,PSUP_GAME,4,PSUP_GAME-4,369193
7142272e-f973-435b-9f3b-edc458fe3f21,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,aa043435-d13e-43b4-b7f9-46e7b02a03be,paper-review-pilot-2,4501006464537369204515131537363720128024,INITIAL_PAGE_LOAD,,INITIAL_PAGE_LOAD-1,39
7142272e-f973-435b-9f3b-edc458fe3f21,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,83d883ff-b5b2-4055-b782-1f6e63bdeeb7,paper-review-pilot-2,4501006464537369204515131537363720128024,PAPER_A_PREFACE,,PAPER_A_PREFACE-1,16314
31afbe3e-9e39-4557-895b-579b8a1358f7,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,1114c542-b86c-472e-b62b-ec8dfab7839a,paper-review-pilot-2,25010157537369204515131537362900144030,PSUP_GAME,5,PSUP_GAME-5,394695
992b1189-bace-4559-ad8d-e59f4eda7a43,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,261cc608-7133-4e18-9c90-3cda934b54d9,paper-review-pilot-2,45010064645373692045151315373631200192024,PSUP_GAME,5,PSUP_GAME-5,389521
88842b9e-ba32-4d07-aa09-c290c347668c,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,f67a5d70-aac1-466e-973e-1f4c1309d8c9,paper-review-pilot-2,0501015900201001019000900160024,INITIAL_PAGE_LOAD,,INITIAL_PAGE_LOAD-1,61
992b1189-bace-4559-ad8d-e59f4eda7a43,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,7f83a4a6-1a1e-4ad6-81c1-9ce3cfd1df9d,paper-review-pilot-2,45010064645373692045151315373631200192024,BACKGROUND_SURVEY,,BACKGROUND_SURVEY-1,417468
992b1189-bace-4559-ad8d-e59f4eda7a43,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,0d19db23-0cca-47fc-8858-387113352585,paper-review-pilot-2,45010064645373692045151315373631200192024,FEEDBACK,,FEEDBACK-1,424732
88842b9e-ba32-4d07-aa09-c290c347668c,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,1b72e412-3125-46b8-996d-c427411a5d15,paper-review-pilot-2,0501015900201001019000900160024,PAPER_A_PREFACE,,PAPER_A_PREFACE-1,15849
f258bca7-29ca-474a-8950-d2c90cd4b101,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,5d93f9ae-fc2f-4020-8550-b31022c90edb,paper-review-pilot-2,35010157605115141260511511152204824,PAPER_A_REVIEW,,PAPER_A_REVIEW-1,116556
f258bca7-29ca-474a-8950-d2c90cd4b101,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,ac272ee5-2a40-481c-b805-2bb05f3bb450,paper-review-pilot-2,35010157605115141260511511152204824,PAPER_A_PSUP,,PAPER_A_PSUP-1,141012
f258bca7-29ca-474a-8950-d2c90cd4b101,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,d2ab81bd-d797-4558-9003-7eea47c6921b,paper-review-pilot-2,35010157605115141260511511152204824,PAPER_A_UNDERSTANDING,,PAPER_A_UNDERSTANDING-1,174392
7142272e-f973-435b-9f3b-edc458fe3f21,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,ce036420-851d-4aed-9dc9-54db4667e6d9,paper-review-pilot-2,4501006464537369204515131537363720128024,PAPER_A_REVIEW,,PAPER_A_REVIEW-1,133808
f258bca7-29ca-474a-8950-d2c90cd4b101,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,3169dd7a-56c4-40d0-aa40-98fd6c94cf47,paper-review-pilot-2,35010157605115141260511511152204824,PSUP_GAME,1,PSUP_GAME-1,215210
7142272e-f973-435b-9f3b-edc458fe3f21,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,4762c088-bb51-47ef-9002-129631e909a4,paper-review-pilot-2,4501006464537369204515131537363720128024,PAPER_A_PSUP,,PAPER_A_PSUP-1,175463
f258bca7-29ca-474a-8950-d2c90cd4b101,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,43eba59d-5f6b-4f5e-b3f2-c8ef31d25f75,paper-review-pilot-2,35010157605115141260511511152204824,PSUP_GAME,2,PSUP_GAME-2,244593
7142272e-f973-435b-9f3b-edc458fe3f21,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,9ff4772f-e6ad-46b0-8080-e137fcd1e17c,paper-review-pilot-2,4501006464537369204515131537363720128024,PAPER_A_UNDERSTANDING,,PAPER_A_UNDERSTANDING-1,196271
88842b9e-ba32-4d07-aa09-c290c347668c,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,88527c53-439e-41b9-89e7-e6976c663268,paper-review-pilot-2,0501015900201001019000900160024,PAPER_A_REVIEW,,PAPER_A_REVIEW-1,155863
f258bca7-29ca-474a-8950-d2c90cd4b101,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,bc3857f6-7ada-4c0d-8bef-a2a3abbb463d,paper-review-pilot-2,35010157605115141260511511152204824,PSUP_GAME,3,PSUP_GAME-3,264799
f258bca7-29ca-474a-8950-d2c90cd4b101,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,461f52d0-77a4-4754-a722-6a028ab1de59,paper-review-pilot-2,35010157605115141260511511152204824,PSUP_GAME,4,PSUP_GAME-4,276668
e0a7fe35-5908-4c5b-ac11-96c3871b4119,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,edbdd174-5125-4b82-8dc5-ababe20c892e,paper-review-pilot-2,45010064645373692045151315373631200192024,PAPER_A_REVIEW,,PAPER_A_REVIEW-1,384261
7142272e-f973-435b-9f3b-edc458fe3f21,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,26386e98-90b2-4dfe-8740-7c790eb5fa46,paper-review-pilot-2,4501006464537369204515131537363720128024,PSUP_GAME,1,PSUP_GAME-1,230082
f258bca7-29ca-474a-8950-d2c90cd4b101,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,250e5781-6310-4eb4-9d88-8d26ac78ad7a,paper-review-pilot-2,35010157605115141260511511152204824,PSUP_GAME,5,PSUP_GAME-5,287064
7142272e-f973-435b-9f3b-edc458fe3f21,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,2702d31b-aa60-49c8-ae08-46127f80d3fd,paper-review-pilot-2,4501006464537369204515131537363720128024,PSUP_GAME,2,PSUP_GAME-2,257058
f258bca7-29ca-474a-8950-d2c90cd4b101,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,68f41621-dc7d-40c8-b032-b7285dc8ed24,paper-review-pilot-2,35010157605115141260511511152204824,BACKGROUND_SURVEY,,BACKGROUND_SURVEY-1,315305
88842b9e-ba32-4d07-aa09-c290c347668c,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,25b2006a-9289-4d55-a149-81284a8b55e0,paper-review-pilot-2,0501015900201001019000900160024,PAPER_A_PSUP,,PAPER_A_PSUP-1,217354
f258bca7-29ca-474a-8950-d2c90cd4b101,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,fb5b4d9f-d85e-4992-9ff8-9031e2cfdf57,paper-review-pilot-2,35010157605115141260511511152204824,FEEDBACK,,FEEDBACK-1,317875
7142272e-f973-435b-9f3b-edc458fe3f21,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,a47cb98b-26a5-41f8-8d84-9cc337387e43,paper-review-pilot-2,4501006464537369204515131537363720128024,PSUP_GAME,3,PSUP_GAME-3,273609
88842b9e-ba32-4d07-aa09-c290c347668c,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,d308e3ea-4d61-4dc3-902f-5fd407f9cf1a,paper-review-pilot-2,0501015900201001019000900160024,PAPER_A_UNDERSTANDING,,PAPER_A_UNDERSTANDING-1,240869
7142272e-f973-435b-9f3b-edc458fe3f21,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,a32ebf19-1e03-4b4c-a1f7-2c1db5845d7e,paper-review-pilot-2,4501006464537369204515131537363720128024,PSUP_GAME,4,PSUP_GAME-4,288330
c1b8ee85-491b-4d42-9f98-db927e5ac15f,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,64ecbed4-1b1c-462b-a0f4-8d643345a85a,paper-review-pilot-2,0501006464900201001019000864153624,INITIAL_PAGE_LOAD,,INITIAL_PAGE_LOAD-1,62
7142272e-f973-435b-9f3b-edc458fe3f21,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,963d11ef-cd6a-43ab-928a-a9236fcd5ce1,paper-review-pilot-2,4501006464537369204515131537363720128024,PSUP_GAME,5,PSUP_GAME-5,306689
c1b8ee85-491b-4d42-9f98-db927e5ac15f,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,72d4d0ae-2f25-4614-9394-a6d1a5658b6d,paper-review-pilot-2,0501006464900201001019000864153624,PAPER_A_PREFACE,,PAPER_A_PREFACE-1,29228
7142272e-f973-435b-9f3b-edc458fe3f21,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,58036bdb-e26f-4bd5-bef1-8f171b65e272,paper-review-pilot-2,4501006464537369204515131537363720128024,BACKGROUND_SURVEY,,BACKGROUND_SURVEY-1,348021
7142272e-f973-435b-9f3b-edc458fe3f21,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,d4e01d9b-7e95-44f3-bca8-58e850da0e73,paper-review-pilot-2,4501006464537369204515131537363720128024,FEEDBACK,,FEEDBACK-1,356870
88842b9e-ba32-4d07-aa09-c290c347668c,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,79d40e6d-3f3a-42d3-b454-a20a3874143f,paper-review-pilot-2,0501015900201001019000900160024,PSUP_GAME,1,PSUP_GAME-1,314091
88842b9e-ba32-4d07-aa09-c290c347668c,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,446d5df4-59aa-4f47-9e18-de6191276f7c,paper-review-pilot-2,0501015900201001019000900160024,PSUP_GAME,2,PSUP_GAME-2,351820
88842b9e-ba32-4d07-aa09-c290c347668c,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,6d31cb19-f87e-49de-9122-88e1393bf1b9,paper-review-pilot-2,0501015900201001019000900160024,PSUP_GAME,3,PSUP_GAME-3,383051
