assignmentId,condition,experiment,hitId,id,study_id,workerId,guess,trial,mu1,mu2,variance1,variance2,n1,n2,psup,signed_error,unsigned_error
88842b9e-ba32-4d07-aa09-c290c347668c,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,e611dbae-e449-4ebf-bdda-2b692a0f9959,paper-review-pilot-2,0501015900201001019000900160024,60.0,4,2.16,1.37,1.9,1.24,90.0,105.0,67,-7.0,7.0
88842b9e-ba32-4d07-aa09-c290c347668c,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,e52165f2-1bc8-4583-9111-00beb28393e5,paper-review-pilot-2,0501015900201001019000900160024,50.0,5,2.04,1.87,0.71,0.52,105.0,125.0,56,-6.0,6.0
e0a7fe35-5908-4c5b-ac11-96c3871b4119,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,a11e4b64-ec8d-4f0e-a745-98805570b74e,paper-review-pilot-2,45010064645373692045151315373631200192024,60.0,1,1.48,0.52,1.29,1.11,76.0,69.0,73,-13.0,13.0
e0a7fe35-5908-4c5b-ac11-96c3871b4119,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,d10dc0bc-4020-420e-841e-4b1c5192dc44,paper-review-pilot-2,45010064645373692045151315373631200192024,55.0,2,2.91,2.76,1.11,0.59,103.0,102.0,55,0.0,0.0
e0a7fe35-5908-4c5b-ac11-96c3871b4119,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,c91862c8-6f5a-405b-8d67-48f22e5aaa3a,paper-review-pilot-2,45010064645373692045151315373631200192024,70.0,3,1.79,0.89,0.83,1.82,124.0,150.0,71,-1.0,1.0
e0a7fe35-5908-4c5b-ac11-96c3871b4119,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,596089af-ea3f-412b-9ec2-21a11db33279,paper-review-pilot-2,45010064645373692045151315373631200192024,60.0,4,1.71,0.96,1.57,0.85,133.0,121.0,69,-9.0,9.0
e0a7fe35-5908-4c5b-ac11-96c3871b4119,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,c6f32427-d989-4c0e-aae8-167174a8e797,paper-review-pilot-2,45010064645373692045151315373631200192024,60.0,5,1.77,0.87,0.63,1.15,87.0,92.0,75,-15.0,15.0
090a82bf-ee40-4d48-b5d6-05442c19fd69,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,f154cf3c-247f-4895-882a-33eedcfbcace,paper-review-pilot-2,45010064645373692045151075373631080192024,56.0,1,1.29,0.89,1.47,0.99,178.0,158.0,60,-4.0,4.0
090a82bf-ee40-4d48-b5d6-05442c19fd69,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,ee6e3be8-548d-4785-996c-a904f1eec7e9,paper-review-pilot-2,45010064645373692045151075373631080192024,53.0,2,2.74,2.38,1.94,0.97,167.0,188.0,57,-4.0,4.0
090a82bf-ee40-4d48-b5d6-05442c19fd69,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,b86e9e00-2c0f-445c-9487-65c1accdde5b,paper-review-pilot-2,45010064645373692045151075373631080192024,62.0,3,0.79,0.07,1.7,1.93,204.0,173.0,65,-3.0,3.0
090a82bf-ee40-4d48-b5d6-05442c19fd69,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,e22c809a-ccbf-4e48-80b9-ddff97899c8b,paper-review-pilot-2,45010064645373692045151075373631080192024,50.0,4,1.55,1.52,1.96,1.61,146.0,162.0,51,-1.0,1.0
d410f019-c955-457e-934b-772e0dfc2391,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,72ea8547-6105-4191-9594-b118949dc55e,paper-review-pilot-2,45010064645373692045151315373631080192024,99.0,1,0.64,0.09,0.88,1.48,96.0,107.0,64,35.0,35.0
090a82bf-ee40-4d48-b5d6-05442c19fd69,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,dbef9e5e-03ce-425e-ba14-06c406f4da53,paper-review-pilot-2,45010064645373692045151075373631080192024,51.0,5,0.79,0.59,2.0,0.73,70.0,69.0,55,-4.0,4.0
d410f019-c955-457e-934b-772e0dfc2391,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,d2049761-7902-41cb-907b-9f4663adb430,paper-review-pilot-2,45010064645373692045151315373631080192024,99.0,2,2.88,2.34,1.05,1.49,151.0,173.0,63,36.0,36.0
d410f019-c955-457e-934b-772e0dfc2391,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,c8a49ae9-5b80-4db7-9150-7abee655a2cf,paper-review-pilot-2,45010064645373692045151315373631080192024,99.0,3,1.05,0.34,1.31,1.26,162.0,146.0,67,32.0,32.0
d410f019-c955-457e-934b-772e0dfc2391,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,8e384040-5278-4bbd-9cd6-041236a6dd3f,paper-review-pilot-2,45010064645373692045151315373631080192024,99.0,4,2.11,1.58,1.83,1.76,96.0,99.0,61,38.0,38.0
d410f019-c955-457e-934b-772e0dfc2391,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,2716f54b-9b12-4ef8-bc69-bdecced88e3e,paper-review-pilot-2,45010064645373692045151315373631080192024,99.0,5,2.99,2.41,1.86,1.08,76.0,94.0,63,36.0,36.0
247a7e44-1610-4a01-80f3-db575c1ad800,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,c1d5faa5-4b9b-4931-b5ab-35229559ea36,paper-review-pilot-2,3501015760511514126051151900144024,50.0,1,1.06,1.04,1.34,1.4,183.0,180.0,50,0.0,0.0
247a7e44-1610-4a01-80f3-db575c1ad800,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,fd078ffb-f4df-44d4-9482-f3c03afe18ac,paper-review-pilot-2,3501015760511514126051151900144024,55.0,2,2.12,1.82,1.52,1.71,148.0,132.0,56,-1.0,1.0
247a7e44-1610-4a01-80f3-db575c1ad800,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,1aa8ed6d-231c-4a86-a374-225c69194f6f,paper-review-pilot-2,3501015760511514126051151900144024,60.0,3,1.33,0.61,1.78,1.46,180.0,201.0,66,-6.0,6.0
247a7e44-1610-4a01-80f3-db575c1ad800,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,cea159ad-0547-43e3-8d1f-1f7d7e4cab64,paper-review-pilot-2,3501015760511514126051151900144024,55.0,4,1.04,0.81,0.55,0.65,51.0,61.0,57,-2.0,2.0
247a7e44-1610-4a01-80f3-db575c1ad800,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,5281ac21-3534-43a7-b5a0-5a2a3bd0ef37,paper-review-pilot-2,3501015760511514126051151900144024,52.0,5,1.57,1.39,0.8,1.39,165.0,173.0,55,-3.0,3.0
3ce49096-b42e-4439-86e2-54f9d61c5519,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,327d6797-b625-40bc-aff0-710188686ac3,paper-review-pilot-2,4501006464537369204515131537369209027331004180424,75.0,1,1.25,0.34,1.56,0.79,97.0,94.0,72,3.0,3.0
55784891-72a5-4d98-84e2-84151fa6975c,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,f27f2a62-cb19-4837-8ec4-fa9bc0ddcac5,paper-review-pilot-2,05010159002010010190001152204824,82.0,1,2.55,2.15,1.18,0.89,158.0,158.0,61,21.0,21.0
d436bdbe-e04e-4347-b083-becb3938b271,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,59baa882-f8c6-4a59-87da-e155e52f650f,paper-review-pilot-2,45010064645373692045151315373631080192024,60.0,1,0.48,0.22,1.84,0.74,134.0,103.0,56,4.0,4.0
d436bdbe-e04e-4347-b083-becb3938b271,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,8a24d6b6-58c3-4fb0-b157-d0d6d5e3bf22,paper-review-pilot-2,45010064645373692045151315373631080192024,75.0,2,1.24,0.38,1.32,0.8,185.0,210.0,72,3.0,3.0
d436bdbe-e04e-4347-b083-becb3938b271,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,191d3dc5-ea22-4ff4-95af-faa529135c38,paper-review-pilot-2,45010064645373692045151315373631080192024,60.0,3,1.34,0.29,0.59,1.88,70.0,61.0,75,-15.0,15.0
55784891-72a5-4d98-84e2-84151fa6975c,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,2730c047-0cb9-491a-8b15-d8f6044532b8,paper-review-pilot-2,05010159002010010190001152204824,98.0,2,1.99,1.12,1.42,1.08,132.0,150.0,71,27.0,27.0
3ce49096-b42e-4439-86e2-54f9d61c5519,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,ef6d88f2-f753-4f01-bafe-52bde995e4c5,paper-review-pilot-2,4501006464537369204515131537369209027331004180424,53.0,2,2.58,2.41,1.12,1.66,147.0,171.0,54,-1.0,1.0
d436bdbe-e04e-4347-b083-becb3938b271,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,71421830-d3b1-48b3-bbd7-1c8336041f0d,paper-review-pilot-2,45010064645373692045151315373631080192024,57.0,4,1.6,0.68,1.93,0.71,70.0,71.0,71,-14.0,14.0
d436bdbe-e04e-4347-b083-becb3938b271,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,bd94703c-31ac-454f-9725-cb3b40cdc8c7,paper-review-pilot-2,45010064645373692045151315373631080192024,65.0,5,0.62,0.02,0.81,0.79,148.0,126.0,68,-3.0,3.0
55784891-72a5-4d98-84e2-84151fa6975c,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,4af0f29c-d097-45b5-8506-54f1fb2598f8,paper-review-pilot-2,05010159002010010190001152204824,98.0,3,2.83,1.86,1.72,1.8,157.0,140.0,70,28.0,28.0
d452e5be-f8fd-46de-ad14-14f86ee78740,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,7cfb6b81-cc5e-4c46-956b-5ca8d6469ab9,paper-review-pilot-2,4501006464537369204515131537363686109824,52.0,1,0.24,0.17,0.82,0.72,164.0,189.0,52,0.0,0.0
3384621b-8f52-40fd-b486-2a8e98b8559c,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,3585162e-31ef-4505-ac9e-5f7145c142c2,paper-review-pilot-2,3501015660511514036051151900144024,59.0,1,2.48,1.78,1.87,0.57,96.0,105.0,67,-8.0,8.0
55784891-72a5-4d98-84e2-84151fa6975c,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,db57f463-7a75-4b4b-9f60-06b2766a2a61,paper-review-pilot-2,05010159002010010190001152204824,56.0,4,0.31,0.23,1.34,0.57,141.0,137.0,52,4.0,4.0
3384621b-8f52-40fd-b486-2a8e98b8559c,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,e6684446-a915-49d2-ad2b-d01299c0bead,paper-review-pilot-2,3501015660511514036051151900144024,57.0,2,2.25,1.82,1.9,0.65,95.0,100.0,61,-4.0,4.0
d452e5be-f8fd-46de-ad14-14f86ee78740,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,d6c38bfa-a67e-4343-8a16-abb29cd26c6d,paper-review-pilot-2,4501006464537369204515131537363686109824,85.0,2,2.22,1.7,1.19,1.22,56.0,64.0,63,22.0,22.0
3ce49096-b42e-4439-86e2-54f9d61c5519,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,74f36a16-0a66-4428-b677-092c5c717422,paper-review-pilot-2,4501006464537369204515131537369209027331004180424,60.0,3,1.91,1.22,0.62,1.36,191.0,185.0,69,-9.0,9.0
fcc080e0-21d4-44f7-9f2b-45146f3706ca,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,f000af5d-7e81-470e-a195-29dfb2d39e17,paper-review-pilot-2,450101465373692045151315373631080256024,99.0,1,2.71,1.7,1.87,1.33,135.0,125.0,71,28.0,28.0
55784891-72a5-4d98-84e2-84151fa6975c,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,25e598f2-9847-469b-9986-9547362817b7,paper-review-pilot-2,05010159002010010190001152204824,98.0,5,1.68,1.04,1.39,0.67,144.0,152.0,67,31.0,31.0
3384621b-8f52-40fd-b486-2a8e98b8559c,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,6c3bbae5-3b67-43f9-9f26-2a85836f9c95,paper-review-pilot-2,3501015660511514036051151900144024,58.0,3,2.59,2.01,1.61,1.37,127.0,108.0,63,-5.0,5.0
d452e5be-f8fd-46de-ad14-14f86ee78740,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,17d0969d-bec4-416c-8f4e-d00ce4bb3d31,paper-review-pilot-2,4501006464537369204515131537363686109824,50.0,3,0.32,0.31,1.12,0.87,113.0,118.0,50,0.0,0.0
fcc080e0-21d4-44f7-9f2b-45146f3706ca,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,a4f1195a-9385-4de2-a135-3e14f1614bf1,paper-review-pilot-2,450101465373692045151315373631080256024,99.0,2,1.41,0.91,1.55,1.14,132.0,120.0,62,37.0,37.0
d452e5be-f8fd-46de-ad14-14f86ee78740,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,028e45cc-4eec-4433-bdf1-fc2296ce6624,paper-review-pilot-2,4501006464537369204515131537363686109824,95.0,4,2.08,1.13,1.02,1.27,84.0,88.0,73,22.0,22.0
3384621b-8f52-40fd-b486-2a8e98b8559c,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,b3226c7f-cd72-4215-8f55-dcc90fccbb17,paper-review-pilot-2,3501015660511514036051151900144024,70.0,4,2.45,1.33,1.52,1.93,191.0,174.0,73,-3.0,3.0
3384621b-8f52-40fd-b486-2a8e98b8559c,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,89d389c9-2109-4028-9f5f-a5589cf278db,paper-review-pilot-2,3501015660511514036051151900144024,56.0,5,2.09,1.25,1.42,0.67,57.0,59.0,72,-16.0,16.0
fcc080e0-21d4-44f7-9f2b-45146f3706ca,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,bedd0df5-ab2f-4e47-9654-c03557b81d15,paper-review-pilot-2,450101465373692045151315373631080256024,50.0,3,2.82,2.8,1.65,1.81,76.0,79.0,50,0.0,0.0
fcc080e0-21d4-44f7-9f2b-45146f3706ca,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,035bdda5-6c9d-457a-9bbf-be73f8b541b1,paper-review-pilot-2,450101465373692045151315373631080256024,50.0,4,2.48,2.48,0.76,1.68,112.0,128.0,50,0.0,0.0
d452e5be-f8fd-46de-ad14-14f86ee78740,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,679316f5-3ebc-4b61-bac1-974434b6554a,paper-review-pilot-2,4501006464537369204515131537363686109824,65.0,5,1.62,1.45,0.72,1.19,184.0,198.0,55,10.0,10.0
fcc080e0-21d4-44f7-9f2b-45146f3706ca,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,fd8b00f7-0f72-4088-a604-39610c904e85,paper-review-pilot-2,450101465373692045151315373631080256024,99.0,5,1.72,0.87,1.81,0.9,203.0,188.0,70,29.0,29.0
3ce49096-b42e-4439-86e2-54f9d61c5519,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,8d03db57-4dec-408a-8b4b-c0b87cf6c43f,paper-review-pilot-2,4501006464537369204515131537369209027331004180424,70.0,4,1.7,1.32,1.78,1.07,193.0,201.0,59,11.0,11.0
3ce49096-b42e-4439-86e2-54f9d61c5519,SE_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,08abf741-73e5-4c2a-82e1-e4b6f74b72ef,paper-review-pilot-2,4501006464537369204515131537369209027331004180424,70.0,5,2.44,1.89,1.2,1.09,59.0,48.0,64,6.0,6.0
d21d7bcd-7d4f-45c0-86fe-fe1a1107b62e,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,ef1af2de-63b8-4e24-8aac-f243709d9bf4,paper-review-pilot-2,05014660511514111514860410102476832,80.0,1,2.45,1.22,1.42,1.78,134.0,133.0,75,5.0,5.0
d21d7bcd-7d4f-45c0-86fe-fe1a1107b62e,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,aac4aa77-9432-4ab2-b285-87e1a0cc2436,paper-review-pilot-2,05014660511514111514860410102476832,66.0,2,2.38,1.92,0.87,0.56,118.0,129.0,65,1.0,1.0
d21d7bcd-7d4f-45c0-86fe-fe1a1107b62e,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,966f9c47-f6c3-402d-9aa9-41b85f8db8c6,paper-review-pilot-2,05014660511514111514860410102476832,75.0,3,2.65,1.88,0.53,1.94,135.0,162.0,69,6.0,6.0
d21d7bcd-7d4f-45c0-86fe-fe1a1107b62e,SE_POINTS_NO_FEEDBACK,PAPER_REVIEW_PILOT2,FACULTY_20210816_prod,cb041417-2161-4e1b-9d18-654e7f09f263,paper-review-pilot-2,05014660511514111514860410102476832,80.0,4,0.88,0.14,0.64,1.8,115.0,152.0,68,12.0,12.0
